ax,ay,az,mx,my,mz
0.180254,0.963445,0.374969,-0.0833,0.58142,-0.0833
0.231943,0.947721,0.376781,-0.08764,0.57708,-0.08498
0.301983,0.89011,0.390947,-0.08736,0.5782,-0.0868
0.325961,0.843693,0.441803,-0.09156,0.5754,-0.08932
0.352448,0.816079,0.476086,-0.09632,0.57442,-0.0931
0.334097,0.797943,0.478884,-0.09534,0.57064,-0.09268
0.306509,0.810735,0.464655,-0.09604,0.56966,-0.091
0.24118,0.821616,0.435917,-0.09534,0.56658,-0.09674
0.170589,0.87647,0.406712,-0.09744,0.56854,-0.09128
0.162454,0.943043,0.382657,-0.09268,0.56924,-0.09002
0.121776,0.938191,0.363753,-0.09688,0.56658,-0.08792
0.12098,0.871125,0.386976,-0.09744,0.56742,-0.09072
0.134988,0.856492,0.430039,-0.09744,0.56378,-0.0966
0.14655,0.830649,0.449873,-0.0973,0.56182,-0.09772
0.171629,0.876042,0.43306,-0.09884,0.56098,-0.09926
0.208331,0.856883,0.410823,-0.10486,0.56182,-0.1001
0.195119,0.888238,0.41704,-0.10122,0.56042,-0.10528
0.223868,0.909132,0.423691,-0.1015,0.5628,-0.10738
0.184781,0.882416,0.414928,-0.1022,0.56546,-0.10318
0.175422,0.887864,0.421129,-0.1001,0.56378,-0.1141
0.171996,0.913219,0.424384,-0.09618,0.55314,-0.1134
0.16851,0.931653,0.41119,-0.09982,0.55888,-0.119
0.161842,0.926568,0.412247,-0.09884,0.55832,-0.11886
0.160374,0.925465,0.42185,-0.09702,0.55818,-0.1274
0.151688,0.904699,0.437155,-0.09674,0.55174,-0.12698
0.146978,0.899001,0.440774,-0.0994,0.5558,-0.13608
0.151198,0.894899,0.440578,-0.09842,0.55132,-0.13482
0.146488,0.89894,0.436618,-0.1029,0.55342,-0.14238
0.148568,0.913579,0.450004,-0.10556,0.55244,-0.1428
0.140494,0.882401,0.454545,-0.10332,0.55678,-0.147
0.124222,0.881661,0.442545,-0.1001,0.55202,-0.15078
0.134805,0.901141,0.431637,-0.09576,0.55174,-0.1484
0.0938209,0.855498,0.437671,-0.10136,0.55216,-0.14924
0.0022493,0.900546,0.477365,-0.10094,0.55076,-0.1554
0.069414,0.890524,0.435177,-0.10052,0.55146,-0.14882
0.0593821,0.938967,0.393821,-0.09856,0.5537,-0.154
0.0771826,0.964758,0.369688,-0.10262,0.54782,-0.15708
0.0242705,0.986667,0.333825,-0.09744,0.54908,-0.1603
-0.00380654,0.956831,0.37321,-0.09786,0.55076,-0.1645
-0.00802728,0.91463,0.403845,-0.09646,0.55342,-0.16982
0.0040844,0.861716,0.430215,-0.09688,0.55034,-0.17556
-0.109753,0.686818,0.38513,-0.0917,0.55034,-0.17248
0.105933,1.21208,0.372893,-0.09394,0.54586,-0.17724
0.13927,1.00894,0.362189,-0.0896,0.54488,-0.182
0.108991,0.975548,0.386966,-0.08904,0.54544,-0.18508
0.0727784,0.899038,0.391637,-0.08764,0.54936,-0.19208
0.0157067,0.9678,0.426533,-0.08988,0.54572,-0.19404
-0.0137773,0.899194,0.384293,-0.08876,0.53928,-0.1988
-0.0228916,0.953578,0.370143,-0.09002,0.53368,-0.2044
-0.130062,0.84783,0.349753,-0.08848,0.53802,-0.20804
-0.118195,0.941053,0.352794,-0.08736,0.53256,-0.2128
-0.116237,1.10918,0.413835,-0.08582,0.5341,-0.21336
0.0664779,1.01143,0.35603,-0.084,0.53396,-0.21686
-0.062958,1.00887,0.405724,-0.07826,0.53732,-0.2191
0.108563,0.892803,0.426632,-0.0791,0.53214,-0.22512
-0.0522532,0.840384,0.370815,-0.07728,0.53102,-0.22862
0.0022493,0.876966,0.384368,-0.07364,0.53228,-0.23436
-0.0566575,0.889441,0.365333,-0.07434,0.53102,-0.23226
-0.0619793,0.858632,0.322667,-0.07728,0.53144,-0.23716
-0.167865,0.836242,0.248913,-0.07504,0.53046,-0.23226
-0.128471,0.979574,0.277566,-0.07056,0.53088,-0.23604
-0.130245,0.999601,0.287112,-0.06412,0.53102,-0.23324
-0.0667506,1.01089,0.319283,-0.06692,0.52766,-0.23968
0.075164,1.00181,0.343715,-0.0665,0.52584,-0.23982
0.0768156,0.998873,0.334723,-0.06356,0.5264,-0.24248
0.0249434,0.939997,0.340418,-0.06384,0.52584,-0.24458
-0.0801468,0.861321,0.353654,-0.05698,0.52724,-0.24836
-0.132631,0.864856,0.309839,-0.05992,0.53116,-0.24346
-0.188968,0.906609,0.2735,-0.06412,0.53018,-0.2429
-0.183341,0.871087,0.25801,-0.07014,0.52528,-0.24668
-0.16603,0.976071,0.248749,-0.0574,0.52388,-0.24696
-0.0682186,0.968937,0.253371,-0.06104,0.52416,-0.24612
-0.0304155,1.02989,0.336367,-0.0574,0.52346,-0.25046
0.0191934,0.994199,0.303393,-0.05488,0.52192,-0.2562
-0.0811867,0.983754,0.31247,-0.0532,0.52248,-0.2597
-0.132325,0.882863,0.311553,-0.05376,0.51786,-0.2597
-0.20108,0.972752,0.328081,-0.04942,0.5222,-0.25858
-0.207503,1.03945,0.328355,-0.05124,0.52108,-0.26194
-0.154224,1.01956,0.335481,-0.04816,0.5222,-0.26474
-0.245673,0.951301,0.276047,-0.04774,0.51884,-0.26754
-0.159668,0.939569,0.260341,-0.04676,0.51786,-0.27216
-0.262739,0.80669,0.222327,-0.04424,0.51968,-0.27664
-0.0391017,1.0433,0.250125,-0.03976,0.52206,-0.27748
-0.0161629,1.01752,0.238074,-0.04228,0.51604,-0.28042
-0.179671,0.87807,0.202242,-0.03304,0.5159,-0.28182
-0.235825,0.94573,0.182965,-0.03542,0.5131,-0.28112
-0.263535,1.03686,0.175475,-0.03794,0.51408,-0.28266
-0.281091,1.06754,0.162078,-0.035,0.51142,-0.28014
-0.259926,1.02932,0.173813,-0.02996,0.51548,-0.2828
-0.203343,1.00521,0.183009,-0.02716,0.5131,-0.28658
-0.128838,0.958933,0.172158,-0.02268,0.5096,-0.2947
-0.0966015,0.936772,0.176774,-0.0217,0.50904,-0.2926
-0.13257,0.943743,0.205181,-0.0189,0.50414,-0.30394
-0.173554,0.951263,0.266373,-0.0161,0.49602,-0.30702
-0.179181,0.96449,0.299468,-0.01036,0.5005,-0.31024
-0.221205,0.937467,0.263077,-0.00476,0.49518,-0.31206
-0.235213,1.02119,0.193003,-0.00462,0.49504,-0.3171
-0.228607,1.05194,0.148603,-0.00182,0.49028,-0.31626
-0.208237,1.06058,0.152706,0.00504,0.48958,-0.3213
-0.1812,0.959284,0.130665,0.00588,0.4851,-0.32144
-0.136974,1.00217,0.148771,0.01148,0.47768,-0.32046
-0.161442,0.989669,0.156356,0.014,0.48216,-0.33082
-0.276136,0.971992,0.127076,0.01456,0.48258,-0.32522
-0.293019,1.03409,0.0684388,0.02086,0.48146,-0.33068
-0.306415,1.07574,0.00728193,0.01974,0.48006,-0.33334
-0.25962,1.01781,0.0209001,0.0224,0.47908,-0.32914
-0.152572,0.990284,0.0497046,0.02898,0.4767,-0.32956
-0.131897,0.92249,0.0613749,0.03402,0.47362,-0.33726
-0.0958675,0.863521,0.0473261,0.03864,0.47306,-0.33698
-0.116665,0.845507,0.0270815,0.0441,0.47334,-0.33684
-0.175327,0.892342,0.00615714,0.04466,0.47194,-0.34286
-0.220226,0.965763,-0.00245001,0.05138,0.46928,-0.3353
-0.204016,1.00148,0.0156092,0.04816,0.47124,-0.3409
-0.195575,0.970671,0.0276864,0.05642,0.47684,-0.3416
-0.188479,0.951136,0.0113392,0.05698,0.47124,-0.34818
-0.205851,0.911503,-0.0159496,0.0602,0.46718,-0.3486
-0.2105,0.892208,-0.0166128,0.06874,0.46998,-0.34804
-0.187072,0.903608,-0.00310196,0.0686,0.46872,-0.34944
-0.171535,0.90098,0.0129959,0.077,0.47166,-0.35098
-0.194657,0.937598,0.00322216,0.07896,0.47082,-0.35126
-0.223713,0.969498,-0.0153403,0.08148,0.47054,-0.3479
-0.240718,0.999871,-0.0582696,0.08064,0.46746,-0.34986
-0.250444,0.990742,-0.0699834,0.0833,0.46494,-0.35126
-0.270263,0.976588,-0.0960994,0.0882,0.46662,-0.35266
-0.279806,0.947308,-0.0994411,0.091,0.46704,-0.35448
-0.221205,0.980646,-0.0547803,0.09352,0.4648,-0.35266
-0.160402,0.97497,-0.0234609,0.09968,0.46662,-0.35574
-0.158016,0.933139,-0.00843436,0.10528,0.46578,-0.35812
-0.120091,0.967205,-0.00682032,0.10612,0.46578,-0.357
-0.129939,0.949807,-0.0336367,0.11074,0.4662,-0.3528
-0.156548,0.933323,-0.0694558,0.11074,0.469,-0.35056
-0.19741,0.975509,-0.113235,0.11354,0.46648,-0.35966
-0.242859,1.00018,-0.133649,0.11886,0.46844,-0.3563
-0.267817,1.07017,-0.14329,0.11928,0.47082,-0.3563
-0.263412,1.05339,-0.112001,0.12404,0.47096,-0.35392
-0.201264,0.995781,-0.057767,0.12628,0.46928,-0.35896
-0.184748,0.951933,-0.0671743,0.13076,0.46956,-0.36064
-0.196798,0.91812,-0.0801088,0.1407,0.46578,-0.36148
-0.206096,0.92755,-0.105149,0.1421,0.46746,-0.35952
-0.236865,0.948731,-0.127866,0.14252,0.46732,-0.35574
-0.263963,0.947375,-0.138981,0.1512,0.46732,-0.35196
-0.29412,0.995873,-0.150384,0.15302,0.4634,-0.3514
-0.617648,1.0398,-0.014127,0.1561,0.46732,-0.35336
-0.174288,1.15932,0.106409,0.16212,0.46802,-0.35672
-0.133671,0.926165,0.116162,0.1666,0.46312,-0.35686
-0.112139,0.841712,0.0708445,0.17192,0.46396,-0.35882
-0.153245,0.797233,-0.111797,0.1792,0.45864,-0.35644
-0.18224,0.781299,-0.201107,0.18438,0.45682,-0.35056
-0.189764,0.862694,-0.243075,0.1848,0.45878,-0.35378
-0.232888,0.897407,-0.240261,0.18746,0.46284,-0.3479
-0.247997,0.98272,-0.169894,0.18606,0.46522,-0.34706
-0.311125,1.0505,-0.0910834,0.18928,0.46368,-0.34734
-0.297912,1.1033,-0.0834067,0.19208,0.46284,-0.34622
-0.365444,1.07957,-0.10652,0.19222,0.46452,-0.3458
-0.393705,1.05684,-0.141296,0.19992,0.4662,-0.34692
-0.378106,1.00981,-0.168738,0.203,0.46452,-0.34314
-0.300298,1.00065,-0.154829,0.21364,0.46452,-0.34412
-0.226771,0.956758,-0.145134,0.21798,0.46284,-0.34692
-0.163766,0.886528,-0.153083,0.22484,0.46018,-0.33348
-0.157099,0.876975,-0.15347,0.23282,0.45794,-0.33544
-0.147495,0.913053,-0.134048,0.23506,0.45542,-0.33306
-0.137157,0.91667,-0.100021,0.24486,0.45962,-0.33432
-0.137769,0.882065,-0.0695773,0.25186,0.4571,-0.33208
-0.117644,0.924026,-0.0632665,0.25746,0.45836,-0.33544
-0.113913,0.959245,-0.098915,0.26124,0.45766,-0.33208
-0.138381,0.966709,-0.122752,0.26502,0.45696,-0.33334
-0.197716,0.922285,-0.142651,0.26852,0.4606,-0.3325
-0.198266,0.881984,-0.163445,0.27174,0.46158,-0.33152
-0.157466,0.90472,-0.147534,0.27286,0.46144,-0.32844
-0.141439,0.969831,-0.132587,0.2765,0.46424,-0.32256
-0.187867,0.993213,-0.136797,0.27538,0.46214,-0.32144
-0.216801,1.02046,-0.154504,0.27636,0.46592,-0.31808
-0.225854,1.0286,-0.193669,0.27916,0.46746,-0.3199
-0.212947,0.965704,-0.193593,0.27986,0.46704,-0.31766
-0.176184,0.918923,-0.209965,0.28028,0.47642,-0.3157
-0.189091,0.923819,-0.157287,0.2849,0.4753,-0.31206
-0.211173,0.911134,-0.131795,0.28574,0.47894,-0.30856
-0.227138,0.965271,-0.137672,0.28742,0.47866,-0.31066
-0.250138,0.973103,-0.116026,0.28924,0.48034,-0.30884
-0.289532,0.906576,-0.144298,0.28896,0.4823,-0.30786
-0.227506,0.950939,-0.118109,0.29092,0.48552,-0.30674
-0.184748,1.01686,-0.106292,0.29344,0.48286,-0.30842
-0.19374,1.0544,-0.13946,0.29848,0.48524,-0.29988
-0.229218,1.03362,-0.176662,0.30548,0.48258,-0.2982
-0.184442,1.10144,-0.129083,0.30758,0.4893,-0.29302
-0.230258,1.01127,-0.150984,0.31388,0.49168,-0.28294
-0.151165,0.982935,-0.0741084,0.31486,0.49476,-0.28392
-0.134833,0.984472,-0.0607633,0.3192,0.49014,-0.2807
-0.0661388,0.979166,-0.0665772,0.32508,0.49126,-0.27468
-0.0768436,0.959869,-0.105069,0.32452,0.48916,-0.27804
-0.138687,0.927817,-0.0895595,0.33208,0.49,-0.27608
-0.107551,0.980622,-0.086823,0.3332,0.48874,-0.2723
-0.13575,0.994516,-0.0698688,0.33908,0.48986,-0.26712
-0.0879766,0.995818,-0.0709165,0.34132,0.49364,-0.2695
-0.0888941,0.971135,-0.102344,0.34916,0.48902,-0.2646
-0.0569022,1.02431,-0.124372,0.3507,0.4886,-0.26404
-0.0972744,1.0333,-0.140339,0.35672,0.48748,-0.2555
-0.134466,1.02851,-0.131006,0.35756,0.48734,-0.24948
-0.155386,1.00609,-0.114628,0.36246,0.48566,-0.25396
-0.115075,0.978537,-0.119146,0.36302,0.48706,-0.24598
-0.0972132,1.00506,-0.09076,0.37394,0.4837,-0.24136
-0.0930537,1.01523,-0.0964556,0.37296,0.48426,-0.24052
-0.108224,1.03158,-0.0956775,0.37366,0.48202,-0.23422
-0.00937302,1.09212,-0.0860941,0.38024,0.47852,-0.22624
-0.0799633,1.04053,-0.0997274,0.38766,0.4837,-0.2191
-0.0616734,1.03747,-0.112862,0.39214,0.48384,-0.22008
-0.000625697,0.994499,-0.105578,0.39998,0.483,-0.20762
0.052837,1.00254,-0.0895817,0.39928,0.48216,-0.20888
0.0678848,0.986743,-0.0930495,0.4039,0.4816,-0.2016
0.0475152,0.984041,-0.0899983,0.41034,0.47628,-0.19656
0.0335072,1.04149,-0.0920287,0.41118,0.47628,-0.1925
0.0278184,1.02501,-0.0832119,0.41272,0.47502,-0.19096
0.0284301,0.978278,-0.088602,0.41426,0.4753,-0.18214
-0.00301133,0.946848,-0.104785,0.41832,0.47082,-0.17962
-0.0493171,0.948731,-0.142625,0.41734,0.47586,-0.17192
-0.0703596,0.947009,-0.161521,0.4221,0.47446,-0.17626
-0.0402027,0.996262,-0.154809,0.4221,0.47362,-0.17094
0.0053078,1.04172,-0.131387,0.42658,0.47348,-0.16422
0.0210897,1.06212,-0.0998169,0.42714,0.46816,-0.15302
0.0200498,1.03358,-0.0900367,0.43064,0.46942,-0.15344
0.0196828,0.98587,-0.10484,0.43386,0.4662,-0.15106
0.0191322,0.942629,-0.113834,0.43778,0.46298,-0.14966
0.0469035,0.981714,-0.11054,0.43806,0.46172,-0.1442
0.0434779,1.00088,-0.125262,0.44058,0.45962,-0.14112
0.0316721,1.00057,-0.128959,0.44576,0.46032,-0.13762
0.0437226,1.01356,-0.128256,0.4522,0.46102,-0.1274
0.0848901,1.01823,-0.112961,0.44856,0.4599,-0.12432
0.123794,1.00177,-0.0989471,0.44968,0.45724,-0.11592
0.104893,0.963971,-0.103487,0.45724,0.45598,-0.11214
0.101895,0.943024,-0.121641,0.45906,0.45682,-0.10906
0.066172,0.948463,-0.132853,0.45556,0.45122,-0.09842
0.103241,0.958091,-0.117546,0.46326,0.44954,-0.0931
0.117616,0.98878,-0.102051,0.45598,0.44954,-0.09184
0.118595,0.983268,-0.121313,0.45598,0.44716,-0.08652
0.115169,1.06509,-0.155405,0.45864,0.44828,-0.07854
0.0998767,1.06852,-0.181347,0.46088,0.45038,-0.08218
0.102996,1.0352,-0.193773,0.4571,0.45038,-0.07196
0.136089,0.979783,-0.160369,0.45906,0.44772,-0.06734
0.182762,0.908384,-0.137888,0.4613,0.4459,-0.06258
0.2224,0.898291,-0.126809,0.45948,0.448,-0.05782
0.203621,0.907901,-0.11783,0.46438,0.4452,-0.05432
0.177869,0.973305,-0.129425,0.46662,0.44618,-0.05432
0.147406,0.990689,-0.15459,0.4599,0.44954,-0.05264
0.124467,1.01249,-0.182647,0.46144,0.45136,-0.05376
0.07443,0.99434,-0.206419,0.4627,0.44688,-0.05166
0.0635417,1.0045,-0.224607,0.4585,0.44786,-0.04872
0.0916188,1.02858,-0.236541,0.46228,0.44618,-0.0455
0.115353,1.01316,-0.217044,0.46368,0.44632,-0.05026
0.126425,1.00195,-0.201608,0.46312,0.44548,-0.04634
0.153523,0.966069,-0.199059,0.46676,0.44492,-0.04396
0.173158,0.959155,-0.211831,0.46522,0.44716,-0.03906
0.193283,0.925782,-0.218985,0.46704,0.44716,-0.03654
0.176584,0.918855,-0.222853,0.46704,0.44898,-0.03528
0.158172,0.929813,-0.220661,0.46396,0.44912,-0.03486
0.140555,0.961839,-0.206056,0.46452,0.44646,-0.03234
0.130523,0.959692,-0.194351,0.4627,0.4452,-0.0252
0.129361,0.951178,-0.18958,0.46732,0.44926,-0.0266
0.130278,0.942053,-0.188239,0.46354,0.4473,-0.02184
0.126486,0.957425,-0.198559,0.46494,0.44842,-0.02758
0.116454,0.971753,-0.210207,0.46466,0.44842,-0.01918
0.112967,0.998211,-0.22994,0.46494,0.44828,-0.02254
0.126669,1.02504,-0.240612,0.46522,0.44618,-0.01638
0.118289,1.00532,-0.236863,0.46354,0.4459,-0.01134
0.124834,0.975125,-0.228265,0.46634,0.44688,-0.00784
0.136946,0.947261,-0.20935,0.462,0.4494,-0.00532
0.15493,0.929444,-0.200598,0.4606,0.44814,0.00252
0.185515,0.964671,-0.18912,0.45808,0.44856,0.00266
0.198422,0.932153,-0.216063,0.46228,0.44884,0.00812
0.164411,0.971401,-0.221588,0.4606,0.44744,0.01582
0.157315,0.950146,-0.241075,0.4592,0.45136,0.01484
0.148018,0.945856,-0.241479,0.46466,0.44646,0.01512
0.154563,0.937467,-0.247245,0.46354,0.44716,0.01694
0.171935,0.960196,-0.235795,0.45864,0.44674,0.02212
0.203927,0.953591,-0.223778,0.45654,0.44534,0.02492
0.226254,0.906132,-0.211069,0.45738,0.44646,0.03094
0.244299,0.8915,-0.211427,0.4599,0.4452,0.03752
0.234023,0.888067,-0.232187,0.4578,0.44632,0.03682
0.237693,0.911893,-0.24656,0.45556,0.44814,0.04102
0.221299,0.921565,-0.241195,0.45486,0.44716,0.04746
0.218241,0.963824,-0.240201,0.4522,0.4459,0.04816
0.199767,0.981886,-0.24088,0.45192,0.4396,0.04956
0.211084,0.928911,-0.222579,0.44968,0.44128,0.05488
0.209922,0.872502,-0.220079,0.44646,0.43554,0.05992
0.184291,0.841625,-0.241107,0.4487,0.43806,0.06566
0.218424,0.92334,-0.248034,0.44744,0.43778,0.07476
0.212124,0.945571,-0.201486,0.44744,0.43694,0.08134
0.147834,1.00496,-0.16382,0.44058,0.43134,0.07882
0.183986,1.00209,-0.114519,0.44282,0.434,0.08652
0.212246,0.977113,-0.0988879,0.43974,0.42966,0.09184
0.238305,0.906687,-0.114318,0.4312,0.43134,0.09786
0.25219,0.848017,-0.156186,0.43106,0.4277,0.0987
0.25164,0.836625,-0.2095,0.43568,0.42294,0.09856
0.277392,0.926422,-0.19965,0.42672,0.42336,0.10822
0.299108,0.967526,-0.199397,0.42672,0.42042,0.10976
0.328225,0.977641,-0.166337,0.4298,0.42,0.11326
0.334648,0.953451,-0.1353,0.4249,0.42112,0.11956
0.356241,0.942311,-0.134505,0.41874,0.41496,0.1225
0.382972,0.89571,-0.123642,0.4151,0.41244,0.12362
0.442246,0.912328,-0.0944545,0.41636,0.40726,0.12978
0.473442,0.92471,-0.0799865,0.4158,0.40586,0.12866
0.479254,0.923119,-0.0806752,0.41076,0.40446,0.13426
0.476379,0.946147,-0.0865939,0.41678,0.40026,0.13748
0.458884,0.90431,-0.0711461,0.40838,0.40012,0.14154
0.468488,0.902353,-0.06781,0.40572,0.39816,0.1449
0.462432,0.896471,-0.071096,0.40572,0.39606,0.14686
0.471913,0.941001,-0.103151,0.40222,0.39536,0.1463
0.492589,0.949582,-0.0808294,0.40558,0.39088,0.14644
0.498828,0.942174,-0.0691089,0.39816,0.3885,0.15302
0.554737,0.857854,-0.0236055,0.39648,0.38738,0.15022
0.5789,0.890323,0.0235951,0.39592,0.38248,0.15638
0.631445,0.865964,0.0727255,0.39074,0.38458,0.16016
0.631445,0.830073,0.0884933,0.38486,0.3829,0.1631
0.59462,0.867912,0.0848712,0.38234,0.38094,0.16394
0.598841,0.858543,0.0862642,0.38304,0.38122,0.16996
0.5559,0.887621,0.0695124,0.3766,0.3801,0.17094
0.537732,0.897966,0.0435184,0.37898,0.37758,0.1743
0.483535,0.902603,0.00337656,0.3738,0.3787,0.17066
0.46182,0.920541,-0.0183877,0.37226,0.38486,0.1757
0.465674,0.896901,-0.00189469,0.36848,0.3815,0.175
0.502192,0.875048,0.0256978,0.36806,0.38598,0.17878
0.536815,0.848416,0.0529277,0.3633,0.38542,0.18284
0.577493,0.822216,0.0625941,0.36064,0.38402,0.18172
0.5622,0.857979,0.0468682,0.35826,0.38612,0.1876
0.542198,0.893557,0.0292599,0.35378,0.38696,0.19054
0.512347,0.886137,0.00665746,0.3493,0.38262,0.19222
0.488062,0.885394,0.0166896,0.34762,0.38584,0.19978
0.470506,0.932181,0.0515344,0.34356,0.38808,0.20006
0.466102,0.981974,0.0792514,0.34412,0.37968,0.20496
0.474054,0.953312,0.0775739,0.33656,0.3815,0.20944
-0.272343,0.0641245,-0.641253,0.34006,0.38388,0.2065
0.603551,1.16025,-0.0603699,0.33614,0.3815,0.20804
0.390006,0.914822,-0.0357392,0.3304,0.38472,0.2086
0.593519,0.944103,0.0505882,0.32368,0.38332,0.2121
0.531921,0.903109,0.118248,0.3234,0.38052,0.21532
0.56428,0.864656,0.16792,0.3164,0.37898,0.21588
0.562139,0.828887,0.155814,0.31052,0.3773,0.21644
0.519932,0.853127,0.146519,0.30744,0.38206,0.2163
0.448913,0.898733,0.109915,0.30212,0.37506,0.21994
0.355262,0.938145,0.0928757,0.3045,0.37464,0.22386
0.313177,0.954546,0.107606,0.30016,0.371,0.2184
0.380403,0.892831,0.172158,0.2996,0.36372,0.22792
0.470873,0.816546,0.266175,0.29624,0.36582,0.23128
0.544277,0.807996,0.277466,0.2898,0.36036,0.22932
0.544155,0.793419,0.185021,0.28658,0.36022,0.23366
0.526477,0.812093,0.148083,0.2821,0.35784,0.23352
0.452767,0.80325,0.187841,0.28322,0.35756,0.23464
0.432887,0.824006,0.20942,0.2744,0.35154,0.23884
0.467448,0.894697,0.266931,0.27398,0.3528,0.23926
0.505679,0.868005,0.291094,0.27132,0.35056,0.23772
0.545623,0.827718,0.30663,0.26544,0.34958,0.23688
0.569541,0.78963,0.276599,0.26684,0.34762,0.23338
0.555716,0.775661,0.280792,0.26278,0.3458,0.2415
0.520299,0.757275,0.281864,0.25942,0.34412,0.24052
0.47803,0.782679,0.278377,0.25634,0.34454,0.23338
0.476012,0.844293,0.296002,0.25144,0.33964,0.23772
0.559448,0.800467,0.308299,0.24822,0.33698,0.23982
0.217323,0.935467,0.372967,0.24738,0.33726,0.23884
0.551251,0.799056,0.416416,0.24332,0.3346,0.23534
0.731274,0.728374,0.426794,0.2366,0.33334,0.23436
0.94488,0.590209,0.468554,0.2394,0.3325,0.23954
0.556267,0.791708,0.374826,0.23576,0.33152,0.2408
0.475155,0.679721,0.366897,0.23394,0.32802,0.24108
0.504578,0.786914,0.413791,0.22918,0.3297,0.2443
0.395573,0.818481,0.428952,0.22512,0.32312,0.24038
0.395267,0.738125,0.3711,0.22652,0.32466,0.2415
0.370616,0.734197,0.275361,0.22792,0.32424,0.24024
0.365661,0.813939,0.285721,0.22736,0.32298,0.2387
0.406522,0.75295,0.311766,0.22498,0.31864,0.2352
0.433192,0.746712,0.373871,0.22386,0.31458,0.23898
0.491121,0.773129,0.419633,0.21686,0.3122,0.24122
0.492222,0.741893,0.460527,0.21336,0.31024,0.23716
0.465184,0.741088,0.45247,0.21126,0.3094,0.24304
0.469895,0.702197,0.408429,0.20762,0.31136,0.23968
0.419613,0.710449,0.410036,0.20244,0.3066,0.24486
0.466775,0.703789,0.426352,0.20076,0.30436,0.2352
0.48794,0.762593,0.484509,0.1974,0.3017,0.23366
0.514488,0.770809,0.51782,0.18858,0.29848,0.23688
0.540852,0.731374,0.554853,0.18718,0.29792,0.23926
0.522134,0.742393,0.587922,0.182,0.29624,0.23842
0.476562,0.751503,0.5801,0.1785,0.29806,0.23996
0.447017,0.707886,0.54031,0.17374,0.29498,0.23058
0.468549,0.669123,0.498547,0.16898,0.2912,0.2387
0.49057,0.699019,0.527472,0.1715,0.29162,0.23814
0.502926,0.685181,0.543455,0.16506,0.28994,0.23702
0.483964,0.704529,0.561913,0.16324,0.28882,0.23646
0.467203,0.715977,0.556825,0.15162,0.28994,0.23534
0.43723,0.721234,0.566874,0.14812,0.29064,0.23268
0.415637,0.686316,0.556778,0.14826,0.28392,0.23506
0.398693,0.67106,0.573574,0.14294,0.28518,0.2373
0.442001,0.6478,0.571556,0.14266,0.28448,0.23408
0.446895,0.639472,0.603395,0.13916,0.27888,0.23716
0.399732,0.628616,0.624432,0.13188,0.28266,0.23282
0.361134,0.668904,0.618125,0.13202,0.2835,0.23506
0.337767,0.719242,0.584876,0.1288,0.28532,0.22932
0.346209,0.722552,0.561071,0.126,0.28588,0.23072
0.26314,0.521327,0.629678,0.1239,0.2842,0.231
0.325044,0.565446,0.620468,0.11592,0.2828,0.2282
0.390985,0.612811,0.624881,0.1085,0.27916,0.23016
0.36456,0.656043,0.609859,0.11088,0.2793,0.22512
0.303818,0.641324,0.608189,0.1036,0.28098,0.22204
0.271153,0.659381,0.590612,0.10052,0.28056,0.22232
0.258674,0.641799,0.620907,0.09884,0.28308,0.22288
0.242403,0.599533,0.635557,0.10108,0.28084,0.22806
0.261733,0.634451,0.646699,0.09422,0.28266,0.22526
0.228028,0.649629,0.640924,0.08974,0.28042,0.2191
0.205517,0.676877,0.652852,0.08666,0.2807,0.21294
0.228701,0.666962,0.689409,0.08134,0.27678,0.21784
0.292012,0.673536,0.710024,0.07784,0.27622,0.21938
0.355506,0.664431,0.780526,0.0728,0.27566,0.21308
0.325655,0.677406,0.806045,0.0665,0.2758,0.21196
0.332935,0.66571,0.821797,0.06734,0.27216,0.21406
0.342171,0.668653,0.810644,0.06132,0.27034,0.2107
0.345413,0.682986,0.809721,0.06118,0.266,0.21042
0.323209,0.77632,0.761804,0.05796,0.2674,0.2093
0.285161,0.741947,0.742582,0.05586,0.26432,0.21112
0.311586,0.606906,0.769754,0.05236,0.26418,0.2079
0.314156,0.515097,0.799873,0.04858,0.2646,0.19712
0.27311,0.56892,0.779513,0.04592,0.26726,0.1988
0.230475,0.600509,0.732313,0.0455,0.26572,0.19852
0.193161,0.609991,0.713952,0.04298,0.2667,0.19922
0.224052,0.543792,0.736172,0.04382,0.26278,0.19866
0.186799,0.476898,0.738708,0.04186,0.2625,0.19908
0.158784,0.474316,0.756454,0.04046,0.2632,0.18858
0.144898,0.496177,0.739499,0.03752,0.26292,0.1918
0.187228,0.522221,0.720862,0.03514,0.25844,0.19348
0.329509,0.636372,0.774968,0.03332,0.25144,0.18872
0.173954,0.670007,0.778334,0.02534,0.25102,0.18732
