ax,ay,az
-0.0287476,1.00226,-0.00549316
-0.0270996,1.00317,-0.00427246
-0.0296631,1.0025,-0.00439453
-0.029541,1.0036,-0.00512695
-0.0288696,1.00732,-0.00592041
-0.0266113,1.0047,-0.00366211
-0.0302734,1.00092,-0.00476074
-0.0297852,1.00311,-0.00524902
-0.0303955,1.00452,-0.00531006
-0.0282593,1.00385,-0.00476074
-0.0292358,1.00592,-0.00628662
-0.0302734,1.00385,-0.00579834
-0.0305786,1.00146,-0.0067749
-0.0270996,1.00153,-0.00726318
-0.0292358,1.00299,-0.00518799
-0.0269165,1.0036,-0.00714111
-0.0300293,1.00262,-0.00738525
-0.027832,1.00439,-0.00860596
-0.0289307,1.0025,-0.00311279
-0.0279541,1.00171,-0.00720215
-0.0283203,1.00482,-0.00714111
-0.0284424,1.00262,-0.00482178
-0.0289917,1.00482,-0.00653076
-0.0302734,1.00201,-0.00628662
-0.0279541,1.00238,-0.00604248
-0.0273438,1.00397,-0.0078125
-0.0282593,1.00256,-0.00695801
-0.0305176,1.00354,-0.0055542
-0.0275879,1.00372,-0.00665283
-0.0272217,1.00317,-0.00646973
-0.0296021,1.00323,-0.00549316
-0.0305176,1.0036,-0.00415039
-0.0288086,1.00208,-0.00500488
-0.0276489,1.00305,-0.00518799
-0.026123,1.00403,-0.0067749
-0.0309448,1.00232,-0.00543213
-0.0307617,1.00366,-0.00311279
-0.0296021,1.0025,-0.00482178
-0.0270996,1.0014,-0.00506592
-0.0280762,1.00305,-0.00579834
-0.0288696,1.00397,-0.00305176
-0.0298462,1.00232,-0.00408936
-0.0289307,1.00342,-0.00415039
-0.0282593,1.00519,-0.00482178
-0.0287476,1.00305,-0.00683594
-0.0297852,1.00494,-0.00384521
-0.0280151,1.0022,-0.00604248
-0.0283813,1.0033,-0.00750732
-0.0286865,1.00195,-0.00701904
-0.0282593,1.00317,-0.00579834
-0.0266113,1.00171,-0.00524902
-0.0281982,1.00452,-0.0067749
-0.0294189,1.00238,-0.00500488
-0.0264893,1.00336,-0.00524902
-0.0281372,1.00201,-0.00494385
-0.0275879,1.005,-0.00378418
-0.0300903,1.00342,-0.00378418
-0.0285645,1.00439,-0.00549316
-0.0246582,1.00262,-0.00628662
-0.029541,1.00378,-0.00384521
-0.02771,1.00244,-0.00506592
-0.0298462,1.00122,-0.00512695
-0.0284424,1.00299,-0.00610352
-0.0265503,1.00385,-0.00549316
-0.0297241,1.00452,-0.00714111
-0.0305176,1.00446,-0.00500488
-0.0287476,1.00232,-0.00378418
-0.0270996,1.00519,-0.00512695
-0.0283813,1.0022,-0.0043335
-0.0288696,1.00415,-0.0055542
-0.0305176,1.00293,-0.0045166
-0.0294189,1.00116,-0.00585938
-0.0270996,1.00531,-0.00738525
-0.0266113,1.00269,-0.00421143
-0.0266113,1.00305,-0.00286865
-0.031311,1.00458,-0.00268555
-0.0279541,1.00482,-0.00524902
-0.0294189,1.00311,-0.00579834
-0.027832,1.00293,-0.00799561
-0.0293579,1.00079,-0.00726318
-0.0288086,1.00317,-0.00494385
-0.027771,1.00214,-0.0045166
-0.0270386,1.00208,-0.00567627
-0.0283813,1.00385,-0.00311279
-0.0263672,1.00208,-0.00592041
-0.0274658,1.00336,-0.00396729
-0.0281982,1.00378,-0.00518799
-0.0269775,1.0022,-0.00463867
-0.0275879,1.00427,-0.00286865
-0.0280762,1.0033,-0.00518799
-0.0305176,1.00427,-0.00476074
-0.0273438,1.00134,-0.00537109
-0.0272827,1.00293,-0.00415039
-0.0286255,1.0033,-0.0045166
-0.0274658,0.967407,0.286682
-0.0270996,0.968079,0.289978
-0.0284424,0.967712,0.290649
-0.0276489,0.967651,0.289856
-0.0258179,0.964966,0.291199
-0.0268555,0.964478,0.287109
-0.0247803,0.965515,0.288452
-0.0246582,0.965454,0.288513
-0.0262451,0.965027,0.289856
-0.0270996,0.965698,0.287415
-0.0286865,0.964539,0.287354
-0.0267334,0.967346,0.286865
-0.024292,0.966675,0.286865
-0.0251465,0.965332,0.287048
-0.0278931,0.965698,0.286194
-0.0269165,0.965576,0.285767
-0.0287476,0.966919,0.286194
-0.0267944,0.969849,0.284424
-0.0273438,0.967041,0.288086
-0.0275879,0.966064,0.288025
-0.024353,0.965637,0.288452
-0.0264282,0.966797,0.286865
-0.0250244,0.965454,0.288635
-0.0255127,0.965942,0.289429
-0.0285645,0.967346,0.287476
-0.0228271,0.966064,0.286499
-0.0279541,0.967102,0.28595
-0.0274658,0.965698,0.287354
-0.0249634,0.9646,0.2901
-0.0266113,0.966675,0.290527
-0.024353,0.96521,0.289001
-0.0273438,0.968811,0.28949
-0.0269165,0.967407,0.28833
-0.0250854,0.966919,0.289856
-0.0267334,0.966125,0.287048
-0.0244751,0.964783,0.2901
-0.026123,0.966248,0.290955
-0.0284424,0.966858,0.288635
-0.0263672,0.966919,0.292114
-0.026123,0.967224,0.288635
-0.0245361,0.96637,0.287781
-0.02771,0.967896,0.289246
-0.0252075,0.968262,0.290955
-0.0261841,0.968628,0.290283
-0.0232544,0.965454,0.286621
-0.0251465,0.964417,0.288513
-0.0261841,0.966614,0.287476
-0.0256958,0.96521,0.287048
-0.0271606,0.965027,0.286499
-0.0270996,0.963806,0.284485
-0.0223389,0.963562,0.282471
-0.0272217,0.96167,0.282043
-0.0252686,0.962769,0.281982
-0.0253296,0.964844,0.283508
-0.0262451,0.964966,0.286133
-0.0263062,0.967407,0.286804
-0.0268555,0.965515,0.284851
-0.0256348,0.963257,0.284912
-0.0266724,0.966797,0.284424
-0.0266113,0.964966,0.286255
-0.0250854,0.966248,0.286133
-0.0261841,0.967651,0.286682
-0.0256348,0.967896,0.288086
-0.0274048,0.967896,0.286133
-0.0250244,0.964905,0.288696
-0.0266724,0.964966,0.286194
-0.0273438,0.965454,0.288269
-0.0281372,0.963196,0.287354
-0.0253296,0.966431,0.286438
-0.0269775,0.966248,0.288757
-0.0258789,0.966858,0.28595
-0.0285645,0.9646,0.28949
-0.0286255,0.964355,0.289368
-0.0275879,0.966675,0.290161
-0.0268555,0.966309,0.288391
-0.0230713,0.966309,0.286682
-0.0241089,0.966614,0.286865
-0.0286865,0.966858,0.287415
-0.0253906,0.965637,0.287048
-0.0258179,0.966553,0.286926
-0.0252075,0.966675,0.287598
-0.02771,0.965271,0.289062
-0.024353,0.964478,0.28949
-0.0259399,0.966492,0.291199
-0.0252686,0.966675,0.290344
-0.0253906,0.965454,0.290161
-0.0275879,0.966797,0.291077
-0.0274658,0.966064,0.289307
-0.0258179,0.967224,0.290955
-0.0256958,0.966309,0.290894
-0.0251465,0.967407,0.290527
-0.0286255,0.966553,0.288147
-0.0279541,0.964966,0.286682
-0.026062,0.964905,0.2854
-0.0262451,0.963623,0.285339
-0.0266113,0.963623,0.286499
-0.0280762,0.962402,0.284119
-0.0256348,0.962524,0.284119
-0.0236816,0.965393,0.283691
-0.026062,0.964172,0.283813
-0.0251465,0.91217,0.431335
-0.024353,0.911804,0.432251
-0.0236206,0.912964,0.432007
-0.0245972,0.912842,0.433289
-0.0267334,0.914185,0.431946
-0.0275269,0.913635,0.434082
-0.0290527,0.912964,0.43457
-0.0258789,0.915405,0.436401
-0.0258789,0.914307,0.436584
-0.0264282,0.912231,0.435608
-0.0275879,0.913452,0.437073
-0.0245972,0.912231,0.438538
-0.0252075,0.910522,0.432495
-0.0259399,0.910889,0.431946
-0.0261841,0.910034,0.432312
-0.0236206,0.913696,0.439453
-0.0272217,0.916077,0.442322
-0.0266113,0.918213,0.443237
-0.0267334,0.914307,0.441284
-0.0255127,0.913696,0.439026
-0.0241089,0.913879,0.441956
-0.026062,0.914917,0.440918
-0.0250854,0.916565,0.443054
-0.024231,0.915833,0.442688
-0.0263062,0.913452,0.439148
-0.0258179,0.913574,0.436401
-0.0272827,0.911865,0.434143
-0.0251465,0.912292,0.43158
-0.0272217,0.909912,0.431641
-0.0275879,0.911743,0.432007
-0.0251465,0.912231,0.432861
-0.0258789,0.911499,0.434937
-0.0261841,0.91217,0.436523
-0.0239258,0.912231,0.436279
-0.0263062,0.91394,0.435669
-0.0256958,0.914062,0.4328
-0.0244141,0.911438,0.429871
-0.0251465,0.910645,0.43103
-0.0258179,0.910767,0.429199
-0.0256958,0.911255,0.428772
-0.024231,0.910278,0.428406
-0.0233765,0.912231,0.428528
-0.0287476,0.909302,0.427185
-0.0266724,0.908813,0.426514
-0.0265503,0.908203,0.426758
-0.0244141,0.909363,0.426208
-0.0250854,0.912048,0.427368
-0.0272827,0.90979,0.43103
-0.0272217,0.913208,0.432983
-0.0234985,0.913269,0.43042
-0.0247803,0.914124,0.433228
-0.0240479,0.91333,0.432983
-0.0275269,0.911499,0.434265
-0.0258789,0.913696,0.429993
-0.0267334,0.910767,0.428101
-0.0263062,0.909119,0.428223
-0.026123,0.90979,0.426758
-0.0237427,0.909668,0.428345
-0.027832,0.911926,0.426208
-0.0252075,0.912476,0.429749
-0.0245972,0.9104,0.42981
-0.024292,0.912781,0.434265
-0.0265503,0.910583,0.433289
-0.0265503,0.911377,0.433289
-0.0266113,0.911194,0.433716
-0.0264282,0.91156,0.429932
-0.0256958,0.910156,0.430054
-0.0304565,0.910889,0.430603
-0.0272217,0.913086,0.433472
-0.0253296,0.913757,0.437561
-0.0252686,0.913147,0.436707
-0.0244141,0.91394,0.436279
-0.0272827,0.913879,0.437256
-0.024231,0.913269,0.438049
-0.0245361,0.912903,0.438965
-0.0252075,0.91333,0.43927
-0.024231,0.914001,0.437439
-0.0255127,0.912354,0.436157
-0.0262451,0.911499,0.434998
-0.0244751,0.911865,0.436279
-0.0274048,0.910522,0.433411
-0.0281982,0.910339,0.433289
-0.0252686,0.911133,0.432251
-0.027771,0.911255,0.432495
-0.0258789,0.911255,0.434998
-0.0285034,0.91333,0.433594
-0.0266113,0.910278,0.434631
-0.026062,0.910522,0.434082
-0.0262451,0.909607,0.431885
-0.0241699,0.906982,0.43335
-0.0231934,0.911743,0.436279
-0.0267944,0.91449,0.435791
-0.0256348,0.914673,0.440308
-0.0247192,0.913208,0.43927
-0.0280151,0.912537,0.43512
-0.0265503,0.914429,0.434143
-0.0234985,0.911926,0.4328
-0.0250244,0.91272,0.436218
-0.0234985,0.910583,0.440674
-0.0275879,0.912964,0.43866
-0.0213623,0.835083,0.568115
-0.0235596,0.835083,0.57312
-0.0241699,0.836548,0.573853
-0.0255127,0.836243,0.571533
-0.0237427,0.835999,0.571838
-0.0262451,0.83374,0.56842
-0.0274658,0.835999,0.56488
-0.0270386,0.836243,0.569519
-0.0272827,0.836365,0.574951
-0.024231,0.839966,0.575684
-0.0231323,0.836792,0.573853
-0.0247192,0.835205,0.572632
-0.0246582,0.83551,0.571106
-0.0271606,0.835083,0.569885
-0.02771,0.836304,0.568542
-0.0257568,0.834351,0.568726
-0.0255737,0.832275,0.566467
-0.0247803,0.83313,0.566772
-0.0256348,0.835327,0.566956
-0.0245972,0.835449,0.570374
-0.0257568,0.833191,0.568176
-0.0267334,0.833801,0.567688
-0.0244751,0.832825,0.567322
-0.0263062,0.833679,0.564392
-0.0256958,0.833069,0.565613
-0.0272827,0.83783,0.569641
-0.0278931,0.839966,0.575439
-0.0239258,0.83905,0.573608
-0.0241699,0.839905,0.571838
-0.0249023,0.837952,0.574646
-0.0255127,0.83783,0.572327
-0.0256348,0.836731,0.570007
-0.0240479,0.835327,0.569092
-0.0220947,0.835693,0.572083
-0.0268555,0.836365,0.569641
-0.0302124,0.835693,0.565002
-0.0276489,0.836182,0.566406
-0.024231,0.839111,0.5672
-0.0233154,0.836853,0.567871
-0.0245361,0.837036,0.56781
-0.026123,0.835693,0.567017
-0.0230103,0.834351,0.569885
-0.0264282,0.838196,0.570679
-0.0228271,0.837646,0.570007
-0.0269775,0.836792,0.570984
-0.0275879,0.835022,0.566956
-0.0255737,0.83551,0.566895
-0.0239868,0.837036,0.566406
-0.0234375,0.835022,0.567139
-0.0246582,0.833008,0.569946
-0.0247803,0.836426,0.570984
-0.0250244,0.83606,0.572083
-0.0258789,0.838379,0.572327
-0.0256958,0.837524,0.570435
-0.0258179,0.836243,0.569763
-0.0236816,0.837952,0.567566
-0.0232544,0.835693,0.56958
-0.022644,0.835388,0.569641
-0.0245361,0.836182,0.568787
-0.0231323,0.836365,0.566467
-0.0257568,0.834045,0.565552
-0.0222168,0.831543,0.577698
-0.0236816,0.831238,0.565735
-0.0244141,0.835999,0.565186
-0.0273438,0.835388,0.567139
-0.0244141,0.836548,0.568604
-0.024353,0.838745,0.570129
-0.0261841,0.836243,0.566833
-0.027771,0.835571,0.566772
-0.0244751,0.833923,0.568665
-0.0263672,0.836548,0.568237
-0.0236206,0.835693,0.566833
-0.022583,0.835327,0.569275
-0.0279541,0.835327,0.566162
-0.0281982,0.835327,0.570068
-0.0254517,0.836243,0.569153
-0.0265503,0.834534,0.567566
-0.0255127,0.836182,0.566406
-0.0262451,0.83667,0.56958
-0.0254517,0.835999,0.570068
-0.0241699,0.838074,0.570984
-0.0252075,0.837036,0.569519
-0.0281372,0.835449,0.56958
-0.0265503,0.834351,0.568542
-0.0270996,0.838745,0.570557
-0.0245972,0.838257,0.570557
-0.0249634,0.837158,0.574463
-0.0239258,0.83728,0.575684
-0.0266113,0.838135,0.57251
-0.0269165,0.838318,0.571228
-0.0252686,0.838562,0.57428
-0.0281982,0.837219,0.568726
-0.0268555,0.832214,0.567444
-0.0262451,0.832764,0.566528
-0.0254517,0.834534,0.566162
-0.0222168,0.833923,0.566528
-0.0229492,0.833252,0.564209
-0.0267334,0.832275,0.562622
-0.0285645,0.8349,0.56488
-0.0272217,0.837036,0.572571
-0.02771,0.783875,0.639832
-0.0245361,0.783569,0.642822
-0.0255737,0.784729,0.644958
-0.0253906,0.784058,0.645081
-0.0222778,0.784302,0.644348
-0.0251465,0.78125,0.643555
-0.0222168,0.782715,0.643127
-0.0230103,0.782959,0.641418
-0.0234375,0.782043,0.642944
-0.0253296,0.783081,0.644958
-0.0286255,0.782776,0.641418
-0.0222168,0.781555,0.641846
-0.0250854,0.784119,0.643494
-0.0239868,0.783081,0.640503
-0.0267944,0.785889,0.643372
-0.0231934,0.785156,0.644592
-0.0248413,0.783508,0.643677
-0.0247192,0.783691,0.641235
-0.0257568,0.784485,0.641907
-0.0268555,0.780273,0.641724
-0.0250854,0.780151,0.636719
-0.0264893,0.782715,0.636536
-0.024231,0.78363,0.640564
-0.0238647,0.78064,0.640625
-0.0267944,0.78479,0.641907
-0.0239868,0.785767,0.646423
-0.0236816,0.783142,0.643921
-0.0235596,0.78363,0.643677
-0.0268555,0.785217,0.64502
-0.024292,0.785706,0.643921
-0.0244751,0.783997,0.643494
-0.0253906,0.782471,0.645203
-0.0244751,0.782288,0.641357
-0.0227051,0.781433,0.640686
-0.0239258,0.779724,0.640869
-0.0238647,0.781799,0.642212
-0.0247803,0.783691,0.643127
-0.0244751,0.782104,0.643799
-0.0252075,0.781738,0.640076
-0.0240479,0.782959,0.643738
-0.0246582,0.782715,0.645813
-0.0258179,0.786743,0.648926
-0.026001,0.785034,0.648682
-0.0251465,0.783752,0.648682
-0.0266113,0.783813,0.646729
-0.0230103,0.785583,0.646057
-0.0237427,0.784302,0.645142
-0.0247803,0.784668,0.644836
-0.0250854,0.78186,0.645996
-0.0264893,0.784241,0.645569
-0.0238037,0.782776,0.646362
-0.0247803,0.784729,0.645203
-0.0245972,0.781616,0.643127
-0.0250244,0.783813,0.645142
-0.0269165,0.784363,0.64624
-0.0263672,0.784424,0.644897
-0.0269165,0.786316,0.64801
-0.024292,0.785034,0.648743
-0.024231,0.782593,0.648987
-0.0255737,0.781372,0.643677
-0.0239258,0.783875,0.64325
-0.0248413,0.780823,0.641174
-0.0274048,0.783081,0.642456
-0.0264282,0.782898,0.641113
-0.0263062,0.784119,0.642212
-0.0247803,0.783813,0.644043
-0.0223999,0.783081,0.644836
-0.0237427,0.782776,0.645874
-0.0241089,0.780823,0.645996
-0.0269165,0.781799,0.642517
-0.0239868,0.783386,0.644531
-0.0249634,0.782349,0.64209
-0.0252686,0.782776,0.642395
-0.0253296,0.783936,0.64563
-0.0244141,0.784546,0.645325
-0.0232544,0.783386,0.64447
-0.0240479,0.783325,0.644897
-0.0258179,0.781372,0.643005
-0.0258789,0.778931,0.641541
-0.0278931,0.782776,0.642029
-0.0239868,0.783997,0.642944
-0.0241089,0.782898,0.64209
-0.0233154,0.783081,0.645203
-0.0239258,0.781433,0.643372
-0.0247192,0.781128,0.640442
-0.0250854,0.779724,0.641235
-0.0256958,0.77655,0.635315
-0.0264282,0.779541,0.637207
-0.0247803,0.78302,0.643677
-0.0220337,0.787354,0.648438
-0.0250244,0.788147,0.651123
-0.0249634,0.785034,0.650574
-0.0239258,0.784424,0.648071
-0.0266113,0.783203,0.645325
-0.0261841,0.78418,0.646423
-0.0262451,0.784424,0.646301
-0.0254517,0.784302,0.651611
-0.0241089,0.786194,0.655151
-0.0239258,0.787781,0.652161
-0.0233154,0.786743,0.651367
-0.0195312,0.477356,0.894104
-0.0198975,0.472961,0.894409
-0.0236206,0.475769,0.891113
-0.0234985,0.478699,0.889587
-0.0261841,0.481384,0.889221
-0.0289917,0.479919,0.883301
-0.0298462,0.483032,0.884766
-0.0299683,0.484314,0.887451
-0.0305176,0.483459,0.905823
-0.0275269,0.486633,0.892212
-0.0266724,0.489685,0.894836
-0.0236206,0.493103,0.899048
-0.020752,0.490906,0.899353
-0.0160522,0.488342,0.901611
-0.0172119,0.488953,0.901184
-0.0144653,0.48938,0.90094
-0.0172119,0.485291,0.898071
-0.0201416,0.483643,0.896545
-0.0241699,0.486328,0.892761
-0.0247803,0.480225,0.889465
-0.0214844,0.478271,0.887024
-0.0216064,0.477051,0.890686
-0.0195923,0.473022,0.889343
-0.0231934,0.473206,0.888245
-0.0269775,0.475708,0.885254
-0.0343018,0.475647,0.884216
-0.0368652,0.476624,0.883423
-0.0344238,0.481262,0.877869
-0.0322876,0.477478,0.881348
-0.0297241,0.480103,0.885254
-0.0239868,0.481018,0.889282
-0.0252075,0.482178,0.895325
-0.0186157,0.483276,0.898132
-0.0149536,0.490234,0.89978
-0.0200806,0.495667,0.902954
-0.0228882,0.497498,0.900574
-0.0217896,0.495911,0.8974
-0.0245972,0.492615,0.896118
-0.0229492,0.484863,0.893555
-0.0227051,0.480103,0.895874
-0.0270386,0.480347,0.895569
-0.0252075,0.48291,0.890564
-0.0276489,0.483093,0.889282
-0.0236206,0.48407,0.887207
-0.0219727,0.481384,0.89386
-0.0192261,0.482971,0.895447
-0.0192261,0.482727,0.89624
-0.0194092,0.47937,0.896484
-0.0177002,0.480774,0.896729
-0.0234985,0.477966,0.895264
-0.0253296,0.479736,0.89325
-0.0282593,0.48175,0.890503
-0.0291748,0.481323,0.88739
-0.0334473,0.479065,0.886902
-0.0352173,0.479675,0.88739
-0.0338745,0.477478,0.891052
-0.02948,0.47644,0.892517
-0.0291138,0.476624,0.891357
-0.0263062,0.477661,0.897217
-0.024353,0.481262,0.894653
-0.0229492,0.483643,0.891235
-0.0223999,0.487366,0.89209
-0.020752,0.489868,0.891968
-0.0196533,0.489746,0.893433
-0.0157471,0.487427,0.896179
-0.0145874,0.487305,0.894348
-0.0164185,0.483948,0.898254
-0.019043,0.484009,0.897339
-0.0230103,0.483765,0.892639
-0.0269165,0.480469,0.891663
-0.0296021,0.47699,0.889282
-0.0328369,0.47821,0.886597
-0.0332642,0.477905,0.890015
-0.0327148,0.480652,0.887451
-0.0304565,0.479614,0.887573
-0.0291748,0.479248,0.892761
-0.0254517,0.480652,0.893677
-0.0202026,0.484375,0.891479
-0.0197754,0.485474,0.896545
-0.0192871,0.489319,0.895203
-0.0181885,0.49231,0.897766
-0.0197754,0.490417,0.894165
-0.0214233,0.49054,0.895813
-0.0206909,0.489197,0.897705
-0.0200195,0.482666,0.899841
-0.0228271,0.480408,0.899414
-0.0253906,0.478455,0.897705
-0.0269165,0.479187,0.893311
-0.0300903,0.4823,0.894348
-0.0248413,0.479736,0.891113
-0.0233154,0.479614,0.891602
-0.0211792,0.475037,0.892334
-0.0235596,0.47876,0.891357
-0.0248413,0.478333,0.892334
-0.0280151,0.47699,0.892822
-0.026001,0.483398,0.89093
-0.0241089,0.483337,0.89093
-0.0233154,0.484436,0.892944
-0.022522,0.48114,0.896729
-0.0241699,0.483276,0.893005
-0.0288696,-0.0289917,1.00934
-0.026062,-0.0306396,1.01044
-0.0288696,-0.0311279,1.00806
-0.0307617,-0.0271606,1.00922
-0.0296631,-0.0273438,1.00751
-0.0309448,-0.0308838,1.00946
-0.0308228,-0.045166,1.01331
-0.0258179,-0.0328979,1.01276
-0.0227661,-0.0360718,1.01605
-0.0212402,-0.0327759,1.01868
-0.019043,-0.0290527,1.0199
-0.0234985,-0.0289307,1.01904
-0.024353,-0.0285034,1.01746
-0.0233765,-0.0296021,1.01691
-0.0214233,-0.0288086,1.01672
-0.0220947,-0.0283203,1.01556
-0.0211792,-0.0274658,1.01306
-0.0249634,-0.0297852,1.01245
-0.0220337,-0.0332642,1.00977
-0.0217285,-0.0361328,1.00873
-0.0223999,-0.0407715,1.00732
-0.0214233,-0.0454712,1.00629
-0.020813,-0.0477295,1.00354
-0.019104,-0.0449829,1.00592
-0.022583,-0.0373535,1.0033
-0.0252075,-0.0357056,1.00629
-0.0275879,-0.0322876,1.00806
-0.0262451,-0.031189,1.00989
-0.00854492,-0.0461426,1.0202
-0.0316162,-0.0283813,1.0202
-0.0249023,-0.0186768,1.01752
-0.0292358,-0.0200195,1.02167
-0.0305786,-0.0274048,1.01904
-0.0236816,-0.0309448,1.02014
-0.0234375,-0.0303345,1.01904
-0.0206299,-0.0310669,1.01843
-0.020752,-0.0177002,1.01843
-0.0194092,-0.0360718,1.01611
-0.0235596,-0.0408936,1.01794
-0.0247803,-0.0430298,1.01917
-0.0250244,-0.0407104,1.01642
-0.0269775,-0.0373535,1.01367
-0.0278931,-0.036438,1.01569
-0.0247803,-0.0344238,1.01337
-0.0251465,-0.0377808,1.01074
-0.0214233,-0.0362549,1.0105
-0.0177002,-0.0397949,1.00989
-0.0197754,-0.0366211,1.00818
-0.0219727,-0.0373535,1.00739
-0.0236816,-0.0358276,1.00751
-0.0258789,-0.0355225,1.00269
-0.0267944,-0.0292969,1.00635
-0.0291748,-0.0307007,1.00745
-0.0258789,-0.0302124,1.00806
-0.0214844,-0.0159912,1.00891
-0.020874,-0.0257568,1.01141
-0.0167847,-0.031311,1.01111
-0.0134888,-0.0322266,1.0119
-0.0128784,-0.0299683,1.01196
-0.0142822,-0.0263062,1.01111
-0.0164185,-0.0273438,1.01074
-0.0195312,-0.0282593,1.01361
-0.0202637,-0.0292969,1.01135
-0.024353,-0.0371094,1.00879
-0.0284424,-0.0418091,1.00806
-0.0317993,-0.041687,1.00623
-0.0350952,-0.0457153,1.00409
-0.0338745,-0.0432129,1.00244
-0.0311279,-0.043335,1.00092
-0.0274658,-0.0426025,1.00342
-0.0269775,-0.0419312,1.00397
-0.0214844,-0.0392456,1.00629
-0.0227661,-0.0322876,1.00726
-0.0247192,-0.0263672,1.00995
-0.0236206,-0.0261841,1.00995
-0.0206299,-0.0265503,1.01813
-0.0218506,-0.0275269,1.01721
-0.0204468,-0.0306396,1.01672
-0.0194702,-0.0317383,1.02087
-0.0177002,-0.0341797,1.01874
-0.0198975,-0.0344849,1.01758
-0.0234985,-0.0350342,1.01959
-0.0239868,-0.0395508,1.01984
-0.0249634,-0.0389404,1.02008
-0.0272827,-0.0401611,1.01923
-0.0317993,-0.041687,1.01691
-0.0274048,-0.041687,1.01654
-0.026123,-0.0411377,1.01538
-0.0245972,-0.0405884,1.01709
-0.0239258,-0.0418701,1.01727
-0.0231934,-0.0401001,1.01575
-0.020813,-0.0367432,1.01562
-0.0239868,-0.0389404,1.01508
-0.0255737,-0.0362549,1.01581
-0.026062,-0.0322876,1.01306
-0.0219727,-0.0316772,1.01123
-0.020813,-0.0307007,1.01355
-0.0250854,-0.0162964,1.01544
-0.024353,-0.03302,1.01398
-0.0262451,-0.0338135,1.01453
-0.0310669,-0.522827,0.870178
-0.0298462,-0.518677,0.870544
-0.0273438,-0.518799,0.868164
-0.022644,-0.520996,0.864319
-0.0206909,-0.52356,0.864563
-0.0206299,-0.520264,0.866638
-0.0203857,-0.516357,0.868713
-0.0213013,-0.515869,0.868225
-0.0197754,-0.516968,0.864807
-0.0200195,-0.515137,0.865356
-0.0193481,-0.516479,0.864014
-0.019165,-0.516541,0.864075
-0.0198364,-0.516174,0.864136
-0.0244141,-0.510498,0.861694
-0.0246582,-0.506531,0.863953
-0.0247803,-0.505493,0.86261
-0.0230713,-0.51123,0.858582
-0.0219727,-0.513062,0.860596
-0.0222168,-0.513489,0.860779
-0.0217896,-0.515137,0.860901
-0.0253906,-0.517456,0.859558
-0.0222778,-0.521423,0.843994
-0.0231934,-0.5224,0.859802
-0.0209961,-0.52417,0.862915
-0.020752,-0.521423,0.864746
-0.0203247,-0.521423,0.867432
-0.0223389,-0.521973,0.866028
-0.019043,-0.525085,0.864746
-0.020752,-0.517639,0.86615
-0.0219116,-0.522827,0.864319
-0.0218506,-0.516785,0.866028
-0.0221558,-0.51416,0.862
-0.0210571,-0.512512,0.864197
-0.0215454,-0.510132,0.860291
-0.0223999,-0.510559,0.86261
-0.0271606,-0.512878,0.861938
-0.0257568,-0.514771,0.863037
-0.024231,-0.511169,0.863953
-0.0248413,-0.511475,0.860352
-0.0255127,-0.506531,0.861206
-0.0303955,-0.503296,0.863831
-0.0322266,-0.505188,0.864014
-0.0328369,-0.511475,0.862854
-0.0263062,-0.510376,0.86554
-0.0241699,-0.514343,0.863953
-0.0183716,-0.519775,0.864502
-0.0129395,-0.522034,0.860046
-0.013855,-0.518677,0.861145
-0.0153198,-0.519287,0.859497
-0.0130005,-0.520264,0.843994
-0.015686,-0.53125,0.860596
-0.0136108,-0.529968,0.862244
-0.0155029,-0.512817,0.857056
-0.0214233,-0.511475,0.859619
-0.0256958,-0.506775,0.859009
-0.0218506,-0.508911,0.858704
